,output_text,Article,Actual Summary,Predicted Summary,ROUGE-1 Precision
132,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: PACHINKOBy Min Jin Lee490 pp. Grand Central Publishing. $27. Min Jin Lee’s stunning novel “Pachinko”  —   her second, after “Free Food for Millionaires” (2007)  —   announces its ambitions right from the opening sentence: “History has failed us, but no matter. ” “Pachinko” chronicles four generations of an ethnic Korean family, first in   Korea in the early 20th century, then in Japan itself from the years before World War II to the late 1980s. The novel opens with an arranged marriage in Yeongdo, a fishing village at the southern tip of Korea. That union produces a daughter, Sunja, who falls in love at 16 with a prominent (and married) mobster. After Sunja becomes pregnant, a local pastor offers her a chance to escape by marrying him and immigrating together to his brother’s house in an ethnic Korean neighborhood in Osaka. Together, they embark into the fraught unknown. Pachinko, the    game ubiquitous throughout Japan, unifies the central concerns of identity, homeland and belonging. For the ethnic Korean population in Japan, discriminated against and shut out of traditional occupations, pachinko parlors are the primary mode of finding work and accumulating wealth. Called Zainichi, or foreign residents, ethnic Koreans are required to reapply for alien registration cards every three years even if they were born in Japan, and are rarely granted passports, making overseas travel nearly impossible. From a young age, Sunja’s oldest son sees being Korean as “a dark, heavy rock” his greatest, secret desire is to be Japanese. His younger brother, Mozasu, even after he accumulates great wealth through his pachinko parlors, confides to his closest Japanese friend: “In Seoul, people like me get called Japanese bastards, and in Japan, I’m just another dirty Korean no matter how much money I make or how nice I am. ” Mozasu’s son, Solomon, learns this too quickly after graduating from an American university. He returns to Tokyo on an expat package with the Japanese branch of a British investment bank, then is fired once his ethnic Korean connections are no longer needed for a business deal. Still, Solomon is of a new, less wounded generation. He believes there are still",Min Jin Lee stunning novel pachinko her second after free food for millionaires announces its ambitions right from the opening sentence history has failed us but no matter.pachinko chronicles four generations of an ethnic korean family first in korea in the early 20th century then in japan itself from the years before world war ii to the late 1980s.each time the novel seems to find its locus japan colonization of korea world war ii as experienced in east asia christianity family love the changing role of women it becomes something else.his younger brother mozasu even after he accumulates great wealth through his pachinko parlors confides to his closest japanese friend in seoul people like me get called japanese bastards and in japan i’m just another dirty korean no matter how much money i make or how nice i am.he returns to tokyo on an expat package with the japanese branch of a british investment bank then is fired once his ethnic korean connections are no longer needed for a business deal.,"summarize: PACHINKOBy Min Jin Lee490 pp. Grand Central Publishing. $27. Min Jin Jin Lee’s stunning novel “Pachinko”  —   her second, after “Free Food for Millionaires” (2007)      ” announces its ambitions right from the opening sentence: “History has failed us, but no matter. ” “M. “A” chronicles four generations of an ethnic Korean family, first in   Korea in the early 20th century, then in Japan itself from the years before World War II to the late 1980s. The novel opens with an arranged marriage in Ye",0.375
133,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Stern dropped from radio stations..Controversial DJ Howard Stern has been dropped from four US radio stations because he keeps promoting his move to a network broadcasting on satellite...Cidatel Broadcasting said Stern had transformed his show into a ""continuous infomercial promoting Sirius, his new satellite radio employer"". Stern will join the Sirius subscription service, which is not governed by US regulators, next year. Citadel pulled Stern's show from stations in New York and Pennsylvania. Stern had been holiday for two weeks but his show did not return to the four stations as expected on 3 January. Citadel said it did not yet know whether it would return to its network...Stern announced in October that he was leaving conventional radio, where his syndicated show goes out across the US, for the relatively restriction-free satellite service. The DJ's broadcasts are well known for landing in trouble with regulators for obscene and sexually explicit rantings. Stern was dropped by six stations owned by media giant Clear Channel in 2004 after it had to pay the Federal Communications Commission $1.75m (£950,000), over breaches indecency laws. Media giant Viacom has also reportedly agreed to the FCC's demands that if Stern is issued with another indecency violation then his show must be pulled from all of its stations. Viacom has also been hit with record fines of $3.5m (£1.8m) over Stern and two other New York DJs. But Stern continues to be one of the most popular talk show hosts, particularly in the 25-54 age category.","Cidatel Broadcasting said Stern had transformed his show into a ""continuous infomercial promoting Sirius, his new satellite radio employer"".Stern had been holiday for two weeks but his show did not return to the four stations as expected on 3 January.Controversial DJ Howard Stern has been dropped from four US radio stations because he keeps promoting his move to a network broadcasting on satellite.Viacom has also been hit with record fines of $3.5m (£1.8m) over Stern and two other New York DJs.Stern announced in October that he was leaving conventional radio, where his syndicated show goes out across the US, for the relatively restriction-free satellite service.","summarize: Stern dropped from radio stations..Controversial DJ Howard Stern has been dropped from four US radio stations because he keeps promoting his move to a network broadcasting on satellite...Ciml Broadcasting said Stern had transformed his show into a ""continuous infomercial promoting Sirius, his new satellite radio employer"". Stern will join the Sirius subscription service, which is not governed by US regulators, next year. Citadel said it did not yet know whether it would pay the Federal Communications Commission $1.75m (£4 stations as expected on 3 January. He will return to its network...Stern announced in October that he was leaving conventional radio, where his syndicated show goes out across the US, for the relatively restriction-free",0.7232142857142857
134,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Last Star Wars 'not for children'..The sixth and final Star Wars movie may not be suitable for young children, film-maker George Lucas has said...He told US TV show 60 Minutes that Revenge of the Sith would be the darkest and most violent of the series. ""I don't think I would take a five or six-year-old to this,"" he told the CBS programme, to be aired on Sunday. Lucas predicted the film would get a US rating advising parents some scenes may be unsuitable for under-13s. It opens in the UK and US on 19 May. He said he expected the film would be classified PG-13 - roughly equivalent to a British 12A rating...The five previous Star Wars films have all carried less restrictive PG - parental guidance - ratings in the US. In the UK, they have all been passed U - suitable for all - with the exception of Attack of The Clones, which got a PG rating in 2002. Revenge of the Sith - the third prequel to the original 1977 Star Wars film - chronicles the transformation of the heroic Anakin Skywalker into the evil Darth Vader as he travels to a Hell-like planet composed of erupting volcanoes and molten lava. ""We're going to watch him make a pact with the devil,"" Lucas said. ""The film is much more dark, more emotional. It's much more of a tragedy.""","Lucas predicted the film would get a US rating advising parents some scenes may be unsuitable for under-13s.The five previous Star Wars films have all carried less restrictive PG - parental guidance - ratings in the US.He said he expected the film would be classified PG-13 - roughly equivalent to a British 12A rating.""The film is much more dark, more emotional.The sixth and final Star Wars movie may not be suitable for young children, film-maker George Lucas has said.","summarize: Last Star Wars 'not for children'..The sixth and final Star Wars movie may not be suitable for young children, film-maker George Lucas has said...He told US TV show 60 Minutes that Revenge of the Sith would be the darkest and most violent of the series. ""I don't think I would take a five or six-year-old to this,"" he told the CBS programme, to be aired on Sunday. It opens in the UK and US on 19 May. He said he expected the film would be classified PG-13 - roughly equivalent to a British 12A rating in the US. In the UK, they have all been passed U - suitable for all - with the exception of Attack of",0.6626506024096386
135,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Three DJs replace Peel radio show..The late John Peel's BBC Radio 1 show is to be succeeded in February by three shows hosted by three DJs focusing on diverse, non-commercial music...Huw Stephens, Ras Kwame and Rob Da Bank will each host the mid-week, late-night timeslot, showcasing UK talent. Radio 1 said the show would not try to replace Peel, but would rise to the ""challenge"" of ""keeping his legacy alive"" with unpredictable music. Peel died after suffering a heart attack in Peru in October. Radio 1 said the three DJs had been chosen for their ""in-depth musical knowledge across a variety of musical genres"". Rob Da Bank has been hosting The John Peel Show since the DJ's death. He is also one of the hosts of The Blue Room, an early morning weekend show that plays a mix of old and new electronic and dance music. Huw Stephens is currently one half of the Radio 1 Thursday night show Bethan and Huw in Wales, which explores new music, especially up and coming acts breaking through in Wales. And Ras Kwame is the host of 100% Homegrown on Radio 1's digital station 1Xtra. His show is dedicated to showcasing the best of UK black music and broadcasts live sessions, often giving new artists their first chance to perform on live national radio...All of the three DJs will continue to host their current shows on Radio 1. ""It is widely accepted that John Peel can never be replaced,"" said the radio station. It added that One Music would support both signed and unsigned talent, and said: ""It will seek out those making music for music's sake rather than for commercial success. ""Above all it will provide support to emerging genres of music and styles that have not yet and may never reach the mainstream.""..One Music is not new to Radio 1 as it already exists as a website, offering advice on aspects of the music industry, such as recording a demo and signing a record contract. Radio 1's controller, Andy Parfitt, said: ""We believe that by having a series of DJs hosting a selection of shows under the One Music title, we will ensure that his legacy lives on."" Stephens said he grew up ""listening to John"" and that it was a ""massive honour"" to continue Peel's work championing new music. The show will be broadcast from 1 February on Tuesdays, Wednesdays and Thursdays from 2300 GMT - 0100 GMT.","The late John Peel's BBC Radio 1 show is to be succeeded in February by three shows hosted by three DJs focusing on diverse, non-commercial music.All of the three DJs will continue to host their current shows on Radio 1.Radio 1's controller, Andy Parfitt, said: ""We believe that by having a series of DJs hosting a selection of shows under the One Music title, we will ensure that his legacy lives on.""Radio 1 said the show would not try to replace Peel, but would rise to the ""challenge"" of ""keeping his legacy alive"" with unpredictable music.Huw Stephens is currently one half of the Radio 1 Thursday night show Bethan and Huw in Wales, which explores new music, especially up and coming acts breaking through in Wales.One Music is not new to Radio 1 as it already exists as a website, offering advice on aspects of the music industry, such as recording a demo and signing a record contract.""It is widely accepted that John Peel can never be replaced,"" said the radio station.His show is dedicated to showcasing the best of UK black music and broadcasts live sessions, often giving new artists their first chance to perform on live national radio.","summarize: Three DJs replace Peel radio show..The late John Peel's BBC Radio 1 show is to be succeeded in February by three shows hosted by three DJs focusing on diverse, non-commercial music...Huw Stephens, Ras Kwame and Rob Da Bank will each host the mid-week, late-night timeslot, showcasing UK talent. Radio 1 said the show would not try to replace Peel, but would rise to the ""challenge"" of ""keeping his legacy alive"" with unpredictable music. Peel died after suffering a heart attack in Peru in October. Free Peel radio station said the three DJs had been chosen for their ""in-depth musical knowledge across a variety of musical genres"".Rob Da Bank has been hosting",0.3761904761904762
136,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Stars gear up for Bafta ceremony..Film stars from across the globe are preparing to walk the red carpet at this year's Bafta award ceremony...The 2005 Orange British Academy Film Awards are being held at The Odeon in London's Leicester Square. A host of Hollywood stars, including Cate Blanchett, Leonardo DiCaprio, Keanu Reeves and Richard Gere, are expected to attend Saturday's ceremony. Hosted by Stephen Fry, the glittering ceremony will be broadcast on BBC One at 2010 GMT...Other actors expected to add to the glamour of the biggest night in UK film are Gael Garcia Bernal, Imelda Staunton, Diane Kruger, Christian Slater, Anjelica Huston, Helen Mirren and former James Bond star Pierce Brosnan. Hollywood blockbuster The Aviator, starring DiCaprio, leads the field with 14 nominations, including best film...It is up against Eternal Sunshine of the Spotless Mind, Finding Neverland, The Motorcycle Diaries and British film Vera Drake, which has 11 nominations. British hope Imelda Staunton is one of the favourites to land the best actress award for her gritty role as a backstreet abortionist in the small-budget film. Other nominees in the best actress category include Charlize Theron for Monster, Ziyi Zhang for House of Flying Daggers and UK star Kate Winslet, who has two nods for her roles in Eternal Sunshine of the Spotless Mind and Finding Neverland...DiCaprio faces competition from Bernal, Jamie Foxx, Jim Carrey and Johnny Depp in the best actor category. And British actor Clive Owen is hoping to repeat his Golden Globe success with a best supporting actor award for his role in Closer. His co-star Natalie Portman is up against Blanchett, Heather Craney, Julie Cristie and Meryl Streep in the best supporting actress category. Mike Leigh is up for the best director award for Vera Drake, alongside Martin Scorsese for The Aviator, Michael Mann for Collateral, Michel Gondry for Eternal Sunshine of the Spotless Mind and Marc Forster for Finding Neverland.","British hope Imelda Staunton is one of the favourites to land the best actress award for her gritty role as a backstreet abortionist in the small-budget film.It is up against Eternal Sunshine of the Spotless Mind, Finding Neverland, The Motorcycle Diaries and British film Vera Drake, which has 11 nominations.Hollywood blockbuster The Aviator, starring DiCaprio, leads the field with 14 nominations, including best film.Other nominees in the best actress category include Charlize Theron for Monster, Ziyi Zhang for House of Flying Daggers and UK star Kate Winslet, who has two nods for her roles in Eternal Sunshine of the Spotless Mind and Finding Neverland.And British actor Clive Owen is hoping to repeat his Golden Globe success with a best supporting actor award for his role in Closer.Mike Leigh is up for the best director award for Vera Drake, alongside Martin Scorsese for The Aviator, Michael Mann for Collateral, Michel Gondry for Eternal Sunshine of the Spotless Mind and Marc Forster for Finding Neverland.","summering ceremony will be broadcast on BBC One at 2010 GMT...Other actors expected to walk the red carpet at this year's Bafta award ceremony...The 2005 Orange British Academy Film Awards are being held at The Odeon in London's Leicester Square. A host of Hollywood stars, including Cate Blanchett, Leonardo DiCaprio, Keanu Reeves and Richard Gere, are expected to attend Saturday's ceremony. Hosted by Stephen Fry, the glittering ceremony on Monday GMT...The only actor expected to add to the glamour of the biggest night in UK film are Gael Garcia Bernal, Imelda Staunton, Diane Kruger, Christian Slater, Anjelica Huston, Helen Mir",0.16568047337278108
137,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Eurovision 'greats' to do battle..Stars of the Eurovision Song Contest from the show's 50-year history are to compete against each other to celebrate the contest's anniversary...Viewers will choose 14 past songs to be performed by the original artists or others in the spirit of the originals. Past Eurovision performers include Abba, Celine Dion, Bucks Fizz, Nana Mouskouri, Lulu and Julio Iglesias. Fans will then vote as usual to pick the all-time best Eurovision song during the show in Denmark in October. The first contest was organised by the European Broadcasting Union, or EBU, in 1956, and has become an annual event pitting pop giants against musical minnows - with often surprising results...While some regard it as an essential celebration of continental talent, others see it as an equally unmissable parade of the reasons some countries do not normally produce international stars. The 50th annual contest will be held in Kiev, Ukraine, in May, after Ukrainian singer Ruslana won last year. The 50th anniversary special will be held in Denmark later this year because the Danish Broadcasting Corporation came up with the idea for the all-time contest. A plan to hold it in London was scrapped because of problems finding a suitable venue. Ireland has been the most successful country in the show's history with seven victories, followed by the UK, France and Luxembourg with five each.","Stars of the Eurovision Song Contest from the show's 50-year history are to compete against each other to celebrate the contest's anniversary.The 50th anniversary special will be held in Denmark later this year because the Danish Broadcasting Corporation came up with the idea for the all-time contest.The 50th annual contest will be held in Kiev, Ukraine, in May, after Ukrainian singer Ruslana won last year.Fans will then vote as usual to pick the all-time best Eurovision song during the show in Denmark in October.","summarize: Eurovision 'greats' to do battle..Stars of the Eurovision Song Contest from the show's 50-year history are to compete against each other to celebrate the contest's anniversary...Viewers will choose 14 past songs to be performed by Abba, Celine Dion, Bucks Fizz, Nana Mouskouri, Lulu and Julio Iglesias. The first contest was organised by the European Broadcasting Union, or EBU, in 1956, and has become an annual event pitting pop giants against musical minnows - with often surprising results...While some see it as an equally unmissable parade of the reasons some countries do not normally produce international stars. The 50th annual contest will be",0.4673913043478261
138,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Youssou N'Dour wins music prize

Senegalese musician Youssou N'Dour has been named a winner of a BBC Radio 3 World Music Award.

His album Egypt won the critics' award for album of the year, while the best newcomer accolade went to Argentine Chango Spasiuk. Winners were chosen from ten categories to reflect different continents. A special Poll Winners concert, hosted by Eliza Carthy and Benjamin Zephaniah will take place at The Sage in Gateshead on 5 March.

The concert will be broadcast on Radio 3's World Music Day the following evening and will feature performances by many of the award winners. It will also include the announcement of the Audience Award, chosen by Radio 3 and BBC World Service listeners, alongside BBC Four viewers.

Winner in the Africa category was Malian desert blues band Tinariwen, formed from the nomadic people of the southern Sahara. Cuban pianist Bebo Valdes and flamenco singer Diego El Cigala, responsible for critically acclaimed album Lagrimas Negrasmusic, won an award in the ""boundary crossing"" category. Each winner will receive a specially commissioned sculpture entitled Planet by Anita Sulimanovic who won a competition to design the award. Highlights of the Poll Winners Concert, to be held at The Sage, Gateshead, will be televised on BBC Four on 11 March.
","Senegalese musician Youssou N'Dour has been named a winner of a BBC Radio 3 World Music Award.The concert will be broadcast on Radio 3's World Music Day the following evening and will feature performances by many of the award winners.It will also include the announcement of the Audience Award, chosen by Radio 3 and BBC World Service listeners, alongside BBC Four viewers.Highlights of the Poll Winners Concert, to be held at The Sage, Gateshead, will be televised on BBC Four on 11 March.","summarize: Youssou N'Dour wins music prize on Radio 3’s World Music Award. “His album Egypt won the critics' award for album of the year, while the best newcomer accolade went to Argentine Chango Spasiuk. Winners were chosen from ten categories to reflect different continents. A special Poll Winners concert, hosted by Eliza Carthy and Benjamin Zephaniah will take place at The Sage in Gateshead on 5 March. The concert will be broadcast on radio 3's World Music Day the following evening and will feature performances by many of the award winners. It will also include the announcement of the Audience Award, chosen by Radio 3 and BBC World Service listeners, alongside",0.7727272727272727
139,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Duran Duran show set for US TV

Chart stars Duran Duran are to appear in a VH1 special in the US including interviews and concert footage.

The show airs on Tuesday and will feature a studio performance, behind the scenes footage and fan interviews. ""They seemed like a perfect fit with our audience,"" said Rick Krim, VH1's vice president of music and talent. The band recently released a new album, Astronaut, the first from the original line-up since 1983. They will also tour Japan and the US next year.

""When we started playing together, we didn't try and make a really sort of mature album. We just really wanted to make a great Duran Duran album,"" said keyboard player Nick Rhodes. ""It's pretty much in line with a lot of stuff out there."" Duran Duran are currently promoting the album's second single, What Happens Tomorrow.

Simon Le Bon said earlier this year that the group were not trying to update their sound too much. ""We wouldn't want to lose them [older fans] by trying too hard by trying to connect with a new audience,"" the singer said. Le Bon also said the five members were getting on very well. ""We're like any people who get very close. Sometimes you argue with each other. But the fact is we inspire each other musically. ""Nobody else does it for me,"" he said. ""It's just very special.""
","We just really wanted to make a great Duran Duran album,"" said keyboard player Nick Rhodes.Chart stars Duran Duran are to appear in a VH1 special in the US including interviews and concert footage.Simon Le Bon said earlier this year that the group were not trying to update their sound too much.Le Bon also said the five members were getting on very well.""We wouldn't want to lose them [older fans] by trying too hard by trying to connect with a new audience,"" the singer said.""They seemed like a perfect fit with our audience,"" said Rick Krim, VH1's vice president of music and talent.""Nobody else does it for me,"" he said.","summarize: Duran Duran show set for US TV, What Happens Tomorrow. “It’s just very special,” said the band recently released a new album, Astronaut, the first from the original line-up since 1983. They will also tour Japan and the US next year.“We’re just so happy to be in a good place.” “The show airs on Tuesday and will feature a studio performance, behind the scenes footage and fan interviews. ""They seemed like a perfect fit with our audience,"" said Rick Krim, VH1's vice president of music and talent. The band recently Released a New album, Monaut, which is the first",0.3983050847457627
140,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Franz man seeks government help

Franz Ferdinand frontman Alex Kapranos has called for more government help for musicians, while taking part in an Edinburgh Lectures discussion.

""For any cultural output to thrive there needs to be some kind of state input to that as well,"" he said. But Kapranos warned against musicians being too closely linked with MPs, at the University of Edinburgh event. ""I think the role of musicians is to question politicians rather than to go to bed with them,"" he said.

Kapranos joined the prestigious lecture series to discuss Scotland's role in making 21st Century music. ""There are elements of our musical output which require sustenance because they aren't self-sufficient,"" he said. ""But so-called commercial music would benefit from investment as well."" He warned musicians against being allied to a particular party, however. ""I don't know if having tea with politicians is always a good idea.""

Kapranos and his Glasgow four-piece band have been nominated for five prizes at next week's Brit Awards, including best group and best album. Their self-titled debut album won last year's Mercury Music Prize and spawned three top 20 singles. He told the 300-strong audience at the University's Reid Hall that musicians should listen to a wide range of music and should not be restricted by stereotypes. ""We say 'I like this'. Because I listen to Nirvana and Korn I am a troubled individual, I'm riddled with angst because I listen to Chopin and Debussy, I listen to Kylie Minogue and Scissor Sisters because I'm upbeat and I like to party, I listen to Wagner because I like the smell of napalm in the morning."" Kapranos said there was a general ""hostility"" towards classical music, adding: ""There is very little done to break that hostility other than Classic FM.""

He concluded: ""We define ourselves as a nation by the way we encourage our creativity."" Fellow speaker and classical composer James MacMillan agreed: ""We need to rediscover our ability to listen."" Previous speakers at the Edinburgh Lectures series have included former Soviet leader Mikhail Gorbachev and author Professor Stephen Hawking. Kapranos described his appearance on Wednesday as ""more daunting by a long way"" than their upcoming Brits performance. ""I don't really care about the Brits,"" he said. ""It's going to be great to go down but I have actually had to exercise","The government shouldn't ""fund"" music - it should ""invest"" in music and those investments should be treated like any other investment.Yes the government should fund music - it brings joy to the masses.I do agree that the government should help to fund music but there is also a responsibility held by record companies!Areas of the arts are funded by government and lottery grants, so why not music?The solution Mr Kapranos should pursue would be privately-funded organizations, like Save the Music in the US.If Alex Kapranos genuinely thinks a multi-billion pound industry should also have government funding then his own education was seriously lacking and more money should be put into that.There is a great deal of money generated through pop music - perhaps a tax on pop could be ploughed into the public performance of other forms of music for everyone to enjoy.Perhaps we could financially penalise really bad Pop Idol-style music - that is, the music industry sector without any artistic merit or originality whatsoever and that which is specifically designed to line the pockets of music producers.As long as the Government was funding real talent it would be a great move.Pop music pretty much rules the earth, so more attention should go to the other fraternities  I agree with funding the arts to make it more accessible to the public but I am not convinced that pop music requires financial support","summarize: Franz man seeks government help for musicians, while taking part in an Edinburgh Lectures discussion. ""For any cultural output to thrive there needs to be some kind of state input to that as well,"" he said. But Kapranos warned against musicians being too closely linked with MPs, at the University of Edinburgh event. ""I think the role of musicians is to question politicians rather than to go to bed with them."" He said 'I don't know if having tea with politicians is always a good idea.""Kapranos joined the prestigious lecture series to discuss Scotland's role in making 21st Century music. ""There are elements of our musical output which require sustenance because they aren't self-sufficient,"" he",0.1652892561983471
141,"summarize: Janet L. Yellen, the Federal Reserve chairwoman, made it clear Wednesday that she believes that the American economy is pretty much back on track. And that, in turn, sets the stage for a potential conflict with the incoming Trump administration in the months and years ahead. Congress assigns the Fed two goals: seek maximum employment and maintain stable prices. “Yellen, in a speech in San Francisco, rather explicitly made clear that the nation isn’t far from attaining those goals.“Now, it’s fair to say, the economy is near maximum employment, and inflation is moving toward our goal,” she said. The unemployment rate, 4. 7 percent, is back","summarize: Elvis fans hold birthday bash

Elvis fans around the world have been marking the legendary singer's 70th birthday on Saturday.

A three-day Elvis convention took place in Blackpool, England, over the weekend with the aim of finding the best European Elvis impersonator. His Graceland, Tennessee, home was the focus for US celebrations with four days of events including a concert by the Memphis Symphony Orchestra. Elvis' single Jailhouse Rock became the UK's number one on Sunday. Fans in France celebrated with a tribute concert by Elvis cover bands and a special exhibition of memorabilia is on display in Bonn, Germany.

Jailhouse Rock is now the 999th number one single in UK pop history. Record company SonyBMG are releasing Elvis' 18 number one singles at the rate of one a week in Britain, complete with original artwork and a collector's box. Hit single One Night will follow next week - with the chance of becoming the 1,000th number one as interest surrounding Elvis' birthday grows. HMV spokesman Gennaro Castaldo said: ""It would be a fantastic and truly fitting way to celebrate Elvis' landmark birthday.""
","Elvis' single Jailhouse Rock became the UK's number one on Sunday.Hit single One Night will follow next week - with the chance of becoming the 1,000th number one as interest surrounding Elvis' birthday grows.Record company SonyBMG are releasing Elvis' 18 number one singles at the rate of one a week in Britain, complete with original artwork and a collector's box.Jailhouse Rock is now the 999th number one single in UK pop history.","summarize: Elvis fans hold birthday bash in Barcelona, Spain.Elvis fans around the world have been marking the legendary singer's 70th birthday on Saturday. A three-day Elvis convention took place in Blackpool, England, over the weekend with the aim of finding the best European Elvis impersonator. His Graceland, Tennessee, home was the focus for US celebrations with four days of events including a concert by the Memphis Symphony Orchestra. Elvis' single Jailhouse Rock became the UK's number one on Sunday. Fans in France celebrated with a tribute concert by Elvis cover bands and a special exhibition of memorabilia is on display in Bonn, Germany. Elvis’ single is now the 999th number one single in UK pop",0.4935064935064935
